Name,Price,Reviews,Size,Category,Rating,bath-personal-care,beauty,grocery,healthy-home,pets,sports-nutrition,supplements
"Derma E, Tea Tree & Vitamin E Relief Cream, 4 oz (113 g)",16.79,2011.0,113.0,beauty,4.3,0,1,0,0,0,0,0
"Frudia, Citrus Brightening Cream, 0.35 oz (10 g)",4.18,724.0,10.0,beauty,4.4,0,1,0,0,0,0,0
"The Face Shop, The Solution, Hydrating Beauty Face Mask, 1 Sheet, 0.70 oz (20 g)",3.12,444.0,20.0,beauty,4.5,0,1,0,0,0,0,0
"St. Ives, Fresh Skin, Apricot Scrub, 1 oz (28 g)",3.12,6338.0,28.0,beauty,4.5,0,1,0,0,0,0,0
"Pixi Beauty, Sheer Cheek Gel, Flushed, 0.45 oz (12.75 g)",21.85,205.0,12.75,beauty,4.0,0,1,0,0,0,0,0
"It's Skin, Green Tea, Watery Beauty Mask Sheet, 1 Sheet, 17 g",3.12,298.0,17.0,beauty,4.5,0,1,0,0,0,0,0
"Cosrx, Hyaluronic Acid Intensive Cream, 3.52 oz (100 g)",37.53,24.0,100.0,beauty,4.7,0,1,0,0,0,0,0
"Petitfee, Agave Cooling, Hydrogel Beauty Face Mask, 5 Sheets, 1.12 oz (32 g) Each",18.1,528.0,32.0,beauty,4.8,0,1,0,0,0,0,0
"E.L.F., Powder Blush Palette, Light, 0.47 oz (13.4 g)",15.65,1090.0,13.4,beauty,4.3,0,1,0,0,0,0,0
"Missha, Perfect Eyebrow Styler, Gray, 0.35 g",6.57,491.0,0.35,beauty,4.5,0,1,0,0,0,0,0
"Skinfood, Black Sugar Beauty Mask Wash Off, 3.52 oz (100 g)",17.17,4882.0,100.0,beauty,4.4,0,1,0,0,0,0,0
"FromNature, Aloe Vera, 90%, Facial Foam Cleansing, 130 g",7.41,100.0,130.0,beauty,4.7,0,1,0,0,0,0,0
"Neutrogena, Hydro Boost, Body Gel Cream, 16 oz (453 g)",16.54,610.0,453.0,beauty,4.7,0,1,0,0,0,0,0
"E.L.F., Brow Pencil, Taupe, 0.006 oz (0.18 g)",4.68,594.0,0.18,beauty,4.3,0,1,0,0,0,0,0
"Heimish, All Clean, White Clay Foam, 150 g",11.83,2494.0,150.0,beauty,4.7,0,1,0,0,0,0,0
"Alba Botanica, Acne Dote, Invisible Treatment Gel, Oil-Free, 0.5 oz (14 g)",13.54,1237.0,14.0,beauty,4.1,0,1,0,0,0,0,0
"Laneige, Lip Sleeping Mask, Apple Lime, 20 g",23.69,650.0,20.0,beauty,4.6,0,1,0,0,0,0,0
"The Face Shop, The Solution, Hydrating Beauty Face Mask, 1 Sheet, 0.70 oz (20 g)",3.12,444.0,20.0,beauty,4.5,0,1,0,0,0,0,0
"Neutrogena, Rapid Wrinkle Repair, Regenerating Cream, 1.7 oz (48 g)",46.09,410.0,48.0,beauty,4.5,0,1,0,0,0,0,0
"E.L.F., Eyebrow Kit, Gel & Powder, Medium, Gel 0.045 oz (1.3 g) - Powder 0.063 oz (1.8 g)",9.29,4035.0,1.3,beauty,4.3,0,1,0,0,0,0,0
"Pond's, Dry Skin Cream, Facial Moisturizer, 10.1 oz (286 g)",12.76,557.0,286.0,beauty,4.6,0,1,0,0,0,0,0
"Sympli Beautiful, Juice, Apple Peptide Age Defense Emulsion, 2 oz (56 g)",21.53,11.0,56.0,beauty,4.4,0,1,0,0,0,0,0
"Wet n Wild, ProLine Felt Tip Eyeliner, Black, 0.017 oz (0.5 g)",6.57,807.0,0.5,beauty,4.1,0,1,0,0,0,0,0
"Physicians Formula, Butter Bronzer, Bronzer, 0.38 oz (11 g)",23.38,1619.0,11.0,beauty,4.6,0,1,0,0,0,0,0
"Rimmel London, Professional Eyebrow Pencil, 004 Black Brown, .05 oz (1.4 g)",5.49,329.0,1.4,beauty,4.4,0,1,0,0,0,0,0
"Andalou Naturals, Night Repair Cream, Resveratrol Q10, Age-Defying, 1.7 oz (50 g)",42.12,2918.0,50.0,beauty,4.5,0,1,0,0,0,0,0
"Derma E, Acne Rebalancing Cream, Active Salicylic Acid , 2 oz (56 g)",21.91,749.0,56.0,beauty,4.4,0,1,0,0,0,0,0
"Derma E, Essentials, Universal Cleansing Balm, 3.5 oz (100 g)",17.07,576.0,100.0,beauty,4.5,0,1,0,0,0,0,0
"Wet n Wild, MegaGlo Makeup Stick, Contour, Where's Walnut?, 0.21 oz (6 g)",6.57,470.0,6.0,beauty,4.4,0,1,0,0,0,0,0
"Physicians Formula, Shimmer Strips, All-in-1 Custom Nude Palette, Warm Nude, 0.26 oz (7.5 g)",21.83,855.0,7.5,beauty,4.5,0,1,0,0,0,0,0
"Cosrx, Centella Blemish Cream, 1.05 oz (30 g)",25.67,1259.0,30.0,beauty,4.3,0,1,0,0,0,0,0
"E.L.F., Poreless Putty Primer, Universal Sheer, 0.74 oz (21 g)",14.05,1177.0,21.0,beauty,4.4,0,1,0,0,0,0,0
"Palmer's, Cocoa Butter Formula, Moisture Rich Night Cream, 2.7 oz (75 g)",14.48,1626.0,75.0,beauty,4.6,0,1,0,0,0,0,0
"Laura Geller, Red Carpet Ready Palette, Face & Eyes, 0.04 oz (1.2 g)",19.18,23.0,1.2,beauty,4.5,0,1,0,0,0,0,0
"Isntree, Spot Saver, Mugwort Powder Wash, 25 Packets 0.03 oz (1 g) Each",33.16,22.0,1.0,beauty,4.8,0,1,0,0,0,0,0
"Alba Botanica, Acne Dote, Face & Body Scrub, Oil-Free, 8 oz (227 g)",13.54,2767.0,227.0,beauty,4.5,0,1,0,0,0,0,0
"Cosrx, Centella Blemish Cream, 1.05 oz (30 g)",25.67,1259.0,30.0,beauty,4.3,0,1,0,0,0,0,0
"Maybelline, Lasting Fix, Translucent Setting Powder, Banana, 0.21 oz (6 g)",18.43,13.0,6.0,beauty,4.7,0,1,0,0,0,0,0
"L.A. Girl, Pro Conceal HD Concealer, Green Corrector, 0.28 oz (8 g)",6.24,464.0,8.0,beauty,4.3,0,1,0,0,0,0,0
"E.L.F., Instant Lift Brow Pencil, Blonde, 0.006 oz (0.18 g)",4.68,174.0,0.18,beauty,4.5,0,1,0,0,0,0,0
"Wet n Wild, MegaLast High-Shine Brillance Lip Color, Crimson Crime, 0.11 oz (3.3 g)",2.94,89.0,3.3,beauty,4.4,0,1,0,0,0,0,0
"The Face Shop, The Solution, Nourishing Beauty Face Mask, 1 Sheet, 0.70 oz (20 g)",3.12,503.0,20.0,beauty,4.4,0,1,0,0,0,0,0
"Elizavecca, Milky Piggy 3 Step Black Head Solution, 6 g",4.67,805.0,6.0,beauty,3.6,0,1,0,0,0,0,0
"Maybelline, Color Sensational, Made For All Lipstick,  385 Ruby for Me, 0.15 oz (4.2 g)",7.35,157.0,4.2,beauty,4.3,0,1,0,0,0,0,0
"It's Skin, Collagen, Nutrition Beauty Mask Sheet, 1 Sheet, 17 g",3.12,240.0,17.0,beauty,4.6,0,1,0,0,0,0,0
"Derma E, Deep Pore Acne Scrub, 2% Salicylic Acid & Anti-Blemish Complex, 4 oz (113 g)",15.68,850.0,113.0,beauty,4.4,0,1,0,0,0,0,0
"Queen Helene, Scrub, Sensitive Skin, Aloe Vera,  6 oz (170 g)",6.46,676.0,170.0,beauty,4.3,0,1,0,0,0,0,0
"Lorac, Alter Ego Lip Gloss, Goddess, 0.13 oz (3.57 g)",16.3,19.0,3.57,beauty,4.7,0,1,0,0,0,0,0
"Skinfood, Egg White Pore Beauty Mask, 4.41 oz (125 g)",17.17,1504.0,125.0,beauty,4.2,0,1,0,0,0,0,0
"Huangjisoo, Sakura, Peeling Radiance Pads, 10 Pads, 1.26 fl oz (36 g)",4.04,1102.0,36.0,beauty,4.5,0,1,0,0,0,0,0
"Wet n Wild, MegaLast Liquid Catsuit Matte Lipstick, Give Me Mocha, 0.21 oz (6 g)",8.02,950.0,6.0,beauty,4.5,0,1,0,0,0,0,0
"Reviva Labs, Vitamin K Creme, 1.5 oz (42 g)",24.47,442.0,42.0,beauty,4.0,0,1,0,0,0,0,0
"Wet n Wild, Color Icon Blush, Pearlescent Pink, 0.21 oz (6 g)",5.37,299.0,6.0,beauty,4.3,0,1,0,0,0,0,0
"It's Skin, Collagen, Nutrition Beauty Mask Sheet, 1 Sheet, 17 g",3.12,240.0,17.0,beauty,4.6,0,1,0,0,0,0,0
"Derma E, Anti-Wrinkle Scrub, 4 oz (113 g)",15.47,536.0,113.0,beauty,4.5,0,1,0,0,0,0,0
"E.L.F., Instant Lift Brow Pencil, Blonde, 0.006 oz (0.18 g)",4.68,174.0,0.18,beauty,4.5,0,1,0,0,0,0,0
"J.Cat Beauty, X-Treme Access Pocket Shadow,  XPS101 Red Carpet Premiere, 0.35 oz (10 g)",6.24,521.0,10.0,beauty,4.5,0,1,0,0,0,0,0
"Medi-Peel, Peptide 9, Volume Tox Cream, 1.76 oz (50 g)",43.53,208.0,50.0,beauty,4.8,0,1,0,0,0,0,0
"PrescriptSkin, Vitamin C Moisturizer, Enhanced Brightening Lightweight Cream, 2.25 oz (64 g)",23.41,1289.0,64.0,beauty,4.5,0,1,0,0,0,0,0
"Differin, Restorative Night Moisturizer, 2.5 oz (71 g)",20.35,183.0,71.0,beauty,4.8,0,1,0,0,0,0,0
"KLAVUU, Nourishing Care Lip Sleeping Pack, 0.70 oz (20 g)",15.45,223.0,20.0,beauty,4.7,0,1,0,0,0,0,0
"St. Ives, Green Tea & Bamboo Scrub, Blackhead Clearing, 6 oz (170 g)",10.14,982.0,170.0,beauty,4.3,0,1,0,0,0,0,0
"Derma E, Vitamin C Instant Radiance Citrus Facial Peel, 2 oz (56 g)",26.92,549.0,56.0,beauty,4.7,0,1,0,0,0,0,0
"Badger Company, Organic, Beauty Balm, Damascus Rose, 1 oz (28 g)",21.21,596.0,28.0,beauty,4.4,0,1,0,0,0,0,0
"E.L.F., Shape and Stay Wax Pencil, Clear, 0.04 oz (1.4 g)",4.68,269.0,1.4,beauty,4.2,0,1,0,0,0,0,0
"Missha, Magic Cushion Cover Lasting, No. 21 Light Beige, 0.52 oz (15 g)",13.86,1.0,15.0,beauty,5.0,0,1,0,0,0,0,0
"J.Cat Beauty, Roll It Up, Auto Eye Liner, RAE107 Brown, 0.01 oz (0.3 g)",3.12,342.0,0.3,beauty,4.3,0,1,0,0,0,0,0
"MOODmatcher, Lipstick, Orange, 0.12 oz (3.5 g)",7.8,560.0,3.5,beauty,4.2,0,1,0,0,0,0,0
"Derma E, Advanced Peptides & Collagen Moisturizer, 2 oz (56 g)",39.33,541.0,56.0,beauty,4.5,0,1,0,0,0,0,0
"Wet n Wild, ProLine Felt Tip Eyeliner, Dark Brown, 0.017 oz (0.5 g)",6.57,597.0,0.5,beauty,4.2,0,1,0,0,0,0,0
"Andalou Naturals, Lift & Firm Cream, Hyaluronic DMAE, 1.7 oz (50 g)",42.12,1452.0,50.0,beauty,4.5,0,1,0,0,0,0,0
"Rimmel London, Lasting Finish By Kate Lipstick, 08 Tender Mauve, .14 oz (4 g)",7.47,621.0,4.0,beauty,4.4,0,1,0,0,0,0,0
"Mason Natural, Coconut Oil Skin Cream + Collagen Premium Skin Cream, 2 Pack, 2 oz (57 g) Each",17.87,811.0,57.0,beauty,4.4,0,1,0,0,0,0,0
"J.Cat Beauty, Roll It Up, Auto Eye Liner, RAE102 Bulk Black, 0.01 oz (0.3 g)",3.12,401.0,0.3,beauty,4.1,0,1,0,0,0,0,0
"Derma E, Advanced Peptides & Collagen Eye Cream , 1/2 oz (14 g)",33.66,792.0,14.0,beauty,4.3,0,1,0,0,0,0,0
"Neutrogena, Hydro Boost, Gel-Cream, Extra-Dry Skin, Fragrance-Free, 1.7 oz (48 g)",34.63,551.0,48.0,beauty,4.6,0,1,0,0,0,0,0
"Andalou Naturals, Instant Clarity, Argan Oil & Blue Clay Beauty Face Mask, 0.28 oz (8 g)",6.23,991.0,8.0,beauty,4.5,0,1,0,0,0,0,0
"Pond's, Clarant B3 Dark Spot Correcting Cream, 7 oz (200 g)",15.21,468.0,200.0,beauty,4.3,0,1,0,0,0,0,0
"E.L.F., Primer-Infused Blush, Always Cheeky, 0.35 oz (10 g)",13.0,499.0,10.0,beauty,4.4,0,1,0,0,0,0,0
"E.L.F., Satin Eyeliner Pencil, Black, 0.03 oz (0.85 g)",6.12,262.0,0.85,beauty,4.5,0,1,0,0,0,0,0
"E.L.F., Matte Putty Primer, Universal Sheer, 0.74 oz (21 g)",14.05,84.0,21.0,beauty,4.4,0,1,0,0,0,0,0
"E.L.F., Lock On, Liner And Brow Cream, Medium Brown, 0.19 oz (5.5 g)",13.0,664.0,5.5,beauty,4.4,0,1,0,0,0,0,0
"Pond's, Cold Cream, Make-Up Remover, 9.5 oz (269 g)",12.76,320.0,269.0,beauty,4.2,0,1,0,0,0,0,0
"E.L.F., Powder Blush Palette, Light, 0.47 oz (13.4 g)",15.65,1090.0,13.4,beauty,4.3,0,1,0,0,0,0,0
"Wet n Wild, MegaGlo Makeup Stick, Highlight, When The Nude Strikes, 0.21 oz (6 g)",6.57,317.0,6.0,beauty,4.4,0,1,0,0,0,0,0
"Alba Botanica, Hawaiian Beauty Facial Mask, Pore-Fecting Papaya Enzyme, 3 oz (85 g)",18.45,2906.0,85.0,beauty,4.5,0,1,0,0,0,0,0
"Sympli Beautiful, Coconut Smoothing Micro Polish,  4 oz (113 g)",23.41,550.0,113.0,beauty,4.6,0,1,0,0,0,0,0
"Ardell, LashGrip, For Strip Lashes, Clear Adhesive, .25 oz (7 g)",4.67,317.0,7.0,beauty,4.5,0,1,0,0,0,0,0
"KissMe, Heroine Make, Long & Curl Mascara, Advanced Film, Waterproof,  #01 Super Black, 0.21 oz (6 g)",17.48,85.0,6.0,beauty,4.5,0,1,0,0,0,0,0
"Wet n Wild, MegaGlo Makeup Stick, Blush, Peach Bums, 0.21 oz (6 g)",6.57,477.0,6.0,beauty,4.0,0,1,0,0,0,0,0
"Petitfee, Super Volume Lip Oil, 0.10 oz (3 g)",15.48,588.0,3.0,beauty,4.1,0,1,0,0,0,0,0
"Derma E, Vitamin C Intense Night Cream, 2 oz (56 g)",25.28,472.0,56.0,beauty,4.4,0,1,0,0,0,0,0
"Tosowoong, Enzyme Powder Wash, 2.46 oz (70 g)",13.82,755.0,70.0,beauty,4.7,0,1,0,0,0,0,0
"Wet n Wild, Brow Sessive Shaping Gel, Clear, 0.09 oz (2.5 g)",5.82,141.0,2.5,beauty,4.0,0,1,0,0,0,0,0
"Aroma Naturals, Amazing K, A & C Vitamin Crème, 3.3 oz (94 g)",19.68,364.0,94.0,beauty,4.6,0,1,0,0,0,0,0
"Laneige, Lip Sleeping Mask, Mint Choco, 20 g",23.69,312.0,20.0,beauty,4.6,0,1,0,0,0,0,0
"Koji, Dolly Wink, Volume Mascara, Black, 0.2 oz (7 g)",16.96,25.0,7.0,beauty,4.1,0,1,0,0,0,0,0
"Rimmel London, Professional Eyebrow Pencil, 002 Hazel, .05 oz (1.4 g)",3.84,223.0,1.4,beauty,4.2,0,1,0,0,0,0,0
"Wet n Wild, MegaLast High-Shine Brillance Lip Color, Clothes Off, 0.11 oz (3.3 g)",4.59,354.0,3.3,beauty,4.1,0,1,0,0,0,0,0
"E.L.F., Baked Highlighter, Moonlight Pearls, 0.17 oz (5 g)",11.14,3054.0,5.0,beauty,4.3,0,1,0,0,0,0,0
"E.L.F., HD Powder, Sheer, 0.28 oz (8 g)",13.0,2600.0,8.0,beauty,4.3,0,1,0,0,0,0,0
"Andalou Naturals, Instant Luminous, Turmeric & Gold Clay Beauty Face Mask, 0.28 oz (8 g)",6.23,1531.0,8.0,beauty,4.5,0,1,0,0,0,0,0
"Rimmel London, Stay Matte, Mattifying Loose Powder, 001 Transparent, 0.35 oz (10 g)",8.07,11.0,10.0,beauty,4.2,0,1,0,0,0,0,0
"De La Cruz, Camphor Ointment, Pain Relieving Rub, 2.5 oz (70.9 g)",8.69,440.0,70.9,beauty,4.5,0,1,0,0,0,0,0
"Physicians Formula, Organic Wear, Lash-Boosting Mascara, Black, 0.26 oz (7.5 g)",16.37,318.0,7.5,beauty,3.9,0,1,0,0,0,0,0
"Reviva Labs, 10% Glycolic Acid Cream, Anti-Aging, 2.0 oz (55 g)",37.35,3053.0,55.0,beauty,4.3,0,1,0,0,0,0,0
"MOODmatcher, Lipstick, Green, 0.12 oz (3.5 g)",7.8,758.0,3.5,beauty,4.3,0,1,0,0,0,0,0
"Neutrogena, Hydro Boost Water Gel, 1.7 oz (48 g)",34.63,2507.0,48.0,beauty,4.4,0,1,0,0,0,0,0
"Physicians Formula, Mineral Wear, Face Powder, SPF 16, Creamy Natural, 0.3 oz (9 g)",21.85,599.0,9.0,beauty,4.4,0,1,0,0,0,0,0
"Neutrogena, Healthy Skin, Anti-Wrinkle Cream, Night, 1.4 oz (40 g)",26.3,340.0,40.0,beauty,4.5,0,1,0,0,0,0,0
"Queen Helene, Scrub, Oily and Acne Prone Skin, Mint Julep, 6 oz (170 g)",6.49,3211.0,170.0,beauty,4.4,0,1,0,0,0,0,0
"Noxzema, Classic Clean, Original Deep Cleansing Cream, Eucalyptus, 12 oz (340 g)",7.12,15.0,340.0,beauty,4.5,0,1,0,0,0,0,0
"E.L.F., Contour Palette, 4 Shades, 0.56 oz (16 g)",15.65,1068.0,16.0,beauty,4.3,0,1,0,0,0,0,0
"Cococare, Vitamin E Cream, 12,000 IU, 4 oz (110 g)",8.08,6084.0,110.0,beauty,4.2,0,1,0,0,0,0,0
"L'Oreal, Collagen Moisture Filler, Day/Night Cream, 1.7 oz (48 g)",21.67,337.0,48.0,beauty,4.5,0,1,0,0,0,0,0
"L.A. Girl, Pro Conceal HD Concealer, Green Corrector, 0.28 oz (8 g)",6.24,464.0,8.0,beauty,4.3,0,1,0,0,0,0,0
"J.Cat Beauty, Love Struck, Blusher + Bronzer, LGP106 Snookums, 0.26 oz (7.5 g)",4.49,327.0,7.5,beauty,4.1,0,1,0,0,0,0,0
"Wet n Wild, MegaGlo Makeup Stick, Contour, Oak's On You, 0.21 oz (6 g)",5.26,276.0,6.0,beauty,4.2,0,1,0,0,0,0,0
"Frudia, Green Grape Pore Control Cream, 0.35 oz (10 g)",4.18,999.0,10.0,beauty,4.5,0,1,0,0,0,0,0
"Neogen, Real Vita C Serum, 1.12 oz (32 g)",31.21,181.0,32.0,beauty,4.6,0,1,0,0,0,0,0
"MOODmatcher, Lipstick, Pink, 0.12 oz (3.5 g)",7.8,610.0,3.5,beauty,4.2,0,1,0,0,0,0,0
"E.L.F., Eyebrow Kit, Gel & Powder, Dark, Gel 0.05 oz (1.4 g) Powder 0.08 oz (2.3 g)",9.29,1832.0,1.4,beauty,4.3,0,1,0,0,0,0,0
"Missha, Perfect Eyebrow Styler, Gray Brown, 0.005 oz (0.15 g)",6.57,491.0,0.15,beauty,4.5,0,1,0,0,0,0,0
"Pixi Beauty, Correction Concentrate, Brightening Peach, 0.1 oz (3 g)",18.73,429.0,3.0,beauty,4.3,0,1,0,0,0,0,0
"Missha, Signature Wrinkle Fill Up B.B. Cream, SPF 37 PA++, No. 21, 1.55 oz (44 g)",29.45,162.0,44.0,beauty,4.5,0,1,0,0,0,0,0
"L.A. Girl, The Nudist Eyeshadow Palette, 0.035 oz (1 g) Each",15.61,283.0,1.0,beauty,4.7,0,1,0,0,0,0,0
"Physicians Formula, Shimmer Strips, All-in-1 Custom Nude Palette, Warm Nude, 0.26 oz (7.5 g)",21.83,855.0,7.5,beauty,4.5,0,1,0,0,0,0,0
"E.L.F., Tone Adjusting Face Primer, Neutralizing Green, 0.47 oz (14 g)",10.92,735.0,14.0,beauty,4.2,0,1,0,0,0,0,0
"Frudia, Green Grape Pore Control Serum, 1.76 oz (50 g)",19.01,301.0,50.0,beauty,4.3,0,1,0,0,0,0,0
"Cococare, 100% Coconut Oil, 4 oz (110 g)",5.2,3887.0,110.0,beauty,4.4,0,1,0,0,0,0,0
"E.L.F., Wow Brow Gel, Taupe, 0.12 oz (3.5 g)",6.24,489.0,3.5,beauty,4.3,0,1,0,0,0,0,0
"E.L.F., Bite Size Eyeshadow, Pumpkin Pie, 0.12 oz (3.5 g)",4.68,10.0,3.5,beauty,4.7,0,1,0,0,0,0,0
"Benton, Honest Cleansing Foam, 150 g",10.97,767.0,150.0,beauty,4.5,0,1,0,0,0,0,0
"Kettle Foods, Potato Chips, Honey Dijon, 5 oz (141 g)",4.67,19273.0,141.0,grocery,4.5,0,0,1,0,0,0,0
"Yogi Tea, Stress Relief, Honey Lavender, Caffeine Free, 16 Tea Bags, 1.02 oz (29 g)",5.75,9680.0,29.0,grocery,4.6,0,0,1,0,0,0,0
"Chocolove, Almonds & Sea Salt in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",4.59,17019.0,90.0,grocery,4.6,0,0,1,0,0,0,0
"Snyder's, Pretzel Pieces, Honey Mustard & Onion, 8 oz (226.8 g)",4.12,2845.0,226.8,grocery,4.6,0,0,1,0,0,0,0
"Kitchens of India, Paste For Butter Chicken Curry, Concentrate For Sauce, Medium, 3.5 oz (100 g)",2.84,6742.0,100.0,grocery,4.5,0,0,1,0,0,0,0
"Simply Organic, Garlic Powder, 3.64 oz (103 g)",10.22,17420.0,103.0,grocery,4.8,0,0,1,0,0,0,0
"Edward & Sons, Let's Do Organic, 100% Organic Unsweetened Toasted Coconut Flakes, 7 oz (200 g)",4.89,5184.0,200.0,grocery,4.7,0,0,1,0,0,0,0
"Drogheria & Alimentari, Organic Black Pepper Corns Mill, 1.58 oz (45 g)",4.52,5417.0,45.0,grocery,4.7,0,0,1,0,0,0,0
"Seapoint Farms, Dry Roasted Edamame, Sea Salt, 4 oz (113 g)",3.12,2882.0,113.0,grocery,4.3,0,0,1,0,0,0,0
"Annie's Naturals, Organic Ketchup, 24 oz (680 g)",6.94,11445.0,680.0,grocery,4.6,0,0,1,0,0,0,0
"Peanut Butter & Co., Old Fashioned Crunchy, Peanut Butter, 16 oz (454 g)",8.17,7771.0,454.0,grocery,4.6,0,0,1,0,0,0,0
"FlapJacked, Protein Pancake and Baking Mix, Buttermilk, 12 oz (340 g)",9.92,5509.0,340.0,grocery,4.2,0,0,1,0,0,0,0
"Snyder's, Pretzel Pieces, Cheddar Cheese, 8 oz (226.8 g)",4.12,3457.0,226.8,grocery,4.6,0,0,1,0,0,0,0
"Nature's Path, Love Crunch, Premium Organic Granola, Dark Chocolate & Red Berries, 11.5 oz (325 g)",7.08,7309.0,325.0,grocery,4.6,0,0,1,0,0,0,0
"YumEarth, Organic Pops, Favorites, 50 Pops, 10.9 oz (310 g)",12.47,88081.0,310.0,grocery,4.8,0,0,1,0,0,0,0
"Made in Nature, Organic Dried Deglet Noor Dates, Ooh-La-Luscious Supernacks, 8 oz (227 g)",7.48,4018.0,227.0,grocery,4.5,0,0,1,0,0,0,0
"Sheila G's, Brownie Brittle, Salted Caramel, 5 oz (142 g)",7.01,3194.0,142.0,grocery,4.4,0,0,1,0,0,0,0
"Finn Crisp, Sourdough Rye Thins, Original, 7 oz (200 g)",4.2,3320.0,200.0,grocery,4.5,0,0,1,0,0,0,0
"Drogheria & Alimentari, All Natural Pink Himalayan Salt Mill, 3.18 oz (90 g)",4.52,5763.0,90.0,grocery,4.7,0,0,1,0,0,0,0
"Atkins, Endulge, Caramel Nut Chew Bar, 5 Bars, 1.2 oz (34 g) Each",12.61,7074.0,34.0,grocery,4.5,0,0,1,0,0,0,0
"Seapoint Farms, Seaweed Crisps, Pumpkin Sesame, 1.2 oz (35 g)",4.0,4155.0,35.0,grocery,4.6,0,0,1,0,0,0,0
"Simply Organic, All-Purpose Seasoning, 2.08 oz (59 g)",7.2,9324.0,59.0,grocery,4.7,0,0,1,0,0,0,0
"Sheila G's, Brownie Brittle, Chocolate Chip, 5 oz (142 g)",6.37,3921.0,142.0,grocery,4.4,0,0,1,0,0,0,0
"Kettle Foods, Potato Chips, Sour Cream and Onion, 5 oz (142 g)",5.45,4399.0,142.0,grocery,4.4,0,0,1,0,0,0,0
"Endangered Species Chocolate, Strong + Velvety Dark Chocolate, 3 oz (85 g)",4.42,4298.0,85.0,grocery,4.6,0,0,1,0,0,0,0
"Chocolove, Extreme Dark Chocolate, 88% Cocoa Content, 3.2 oz (90 g)",4.59,3591.0,90.0,grocery,4.6,0,0,1,0,0,0,0
"Sea Tangle Noodle Company, Kelp Noodles, 12 oz (340 g)",4.63,3156.0,340.0,grocery,4.1,0,0,1,0,0,0,0
"Bob's Red Mill, Old Fashioned Rolled Oats, Whole Grain, Gluten Free, 32 oz (907 g)",12.47,3299.0,907.0,grocery,4.8,0,0,1,0,0,0,0
"Yogi Tea, Bedtime, Caffeine Free, 16 Tea Bags, .85 oz (24 g)",5.75,4503.0,24.0,grocery,4.3,0,0,1,0,0,0,0
"California Gold Nutrition, Foods, Variety Pack Snack Bars, 12 Bars, 1.4 oz (40 g) Each",11.71,21869.0,40.0,grocery,4.7,0,0,1,0,0,0,0
"Eden Foods, Organic, Pumpkin Seeds, Dry Roasted, 4 oz (113 g)",4.17,4201.0,113.0,grocery,4.5,0,0,1,0,0,0,0
"Seapoint Farms, Seaweed Crisps, Almond Sesame, 1.2 oz (35 g)",4.0,6749.0,35.0,grocery,4.5,0,0,1,0,0,0,0
"Kettle Foods, Potato Chips, Sea Salt & Vinegar, 5 oz (142 g)",5.45,3686.0,142.0,grocery,4.1,0,0,1,0,0,0,0
"Kettle Foods, Organic Potato Chips, Sea Salt, 5 oz (142 g)",4.51,3720.0,142.0,grocery,4.4,0,0,1,0,0,0,0
"Daelmans, Stroopwafels, Caramel, 8 Waffles, 8.11 oz (230 g)",6.04,2722.0,230.0,grocery,4.6,0,0,1,0,0,0,0
"Mamma Chia, Organic Chia Seed, 12 oz (340 g)",8.2,16727.0,340.0,grocery,4.8,0,0,1,0,0,0,0
"YumEarth, Organic Pops, Vitamin C, Assorted Flavors, 40 Pops, 8.5 oz (241 g)",10.6,88081.0,241.0,grocery,4.8,0,0,1,0,0,0,0
"Chocolove, Almonds & Sea Salt in Strong Dark Chocolate, 70% Cocoa, 3.2 oz (90 g)",4.59,2758.0,90.0,grocery,4.7,0,0,1,0,0,0,0
"Simply Organic, Organic Smoked Paprika, 2.72 oz (77 g)",9.91,17574.0,77.0,grocery,4.8,0,0,1,0,0,0,0
"Simple Mills, Almond Flour Crackers, Fine Ground Sea Salt, 4.25 oz (120 g)",7.46,1918.0,120.0,grocery,4.7,0,0,1,0,0,0,0
"Nestle Hot Cocoa Mix, Classic Rich Milk Chocolate Flavor, 6 Envelopes, 0.71 oz (20.2 g) Each",2.84,6408.0,20.2,grocery,4.4,0,0,1,0,0,0,0
"Stoneridge Orchards, Strawberries, Dipped in Dark Chocolate, 70% Cocoa, 5 oz (142 g)",7.29,6982.0,142.0,grocery,4.6,0,0,1,0,0,0,0
"Yogi Tea, Woman's Raspberry Leaf, Caffeine Free, 16 Tea Bags, 1.02 oz (29 g)",5.75,3095.0,29.0,grocery,4.5,0,0,1,0,0,0,0
"Simple Mills, Crunchy Almond Flour Cookies, Chocolate Chip, 5.5 oz (156 g)",7.46,2139.0,156.0,grocery,4.7,0,0,1,0,0,0,0
"Sheila G's, Brownie Brittle, Chocolate Chip, 5 oz (142 g)",6.37,3921.0,142.0,grocery,4.4,0,0,1,0,0,0,0
"Simple Mills, Crunchy Almond Flour Cookies, Double Chocolate, 5.5 oz (156 g)",7.46,2033.0,156.0,grocery,4.7,0,0,1,0,0,0,0
"Sheila G's, Brownie Brittle, Protein,  Chocolate Chip, 3.25 oz (92 g)",5.77,1160.0,92.0,grocery,4.4,0,0,1,0,0,0,0
"Pure Indian Foods, 100% Organic Grass-Fed Original Ghee, 15 oz (425 g)",26.67,4331.0,425.0,grocery,4.7,0,0,1,0,0,0,0
